dep1	num1	dep2	num2	blank	dr	title	is_cancelled	is_closed	professor1	professor2	professor3	pid1	pid2	pid3	cid	
dep1:HIS	num1:571	dep2:	num2:	blank:	dr:	title:The English Colonies in America	is_cancelled:N	is_closed:N	professor1:Peter R. Silver	professor2:	professor3:	pid1:010049640	pid2:	pid3:	cid:003560	
dep1:HIS	num1:520	dep2:	num2:	blank:	dr:	title:Colloquium in Community College Teaching	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:003516	
dep1:HIS	num1:570	dep2:	num2:	blank:	dr:	title:Expanding British History 1700-1914: Seas, Nations and Empires	is_cancelled:N	is_closed:N	professor1:Linda J. Colley	professor2:Daniel T. Rodgers	professor3:	pid1:960019828	pid2:010003465	pid3:	cid:003559	
dep1:HIS	num1:380	dep2:	num2:	blank:	dr:HA	title:The United States and World Affairs	is_cancelled:N	is_closed:N	professor1:Paul L. Miles	professor2:	professor3:	pid1:310067792	pid2:	pid3:	cid:003419	
dep1:HIS	num1:370	dep2:	num2:	blank:	dr:HA	title:Britain 1815-1945: Dominance, Democracy and Decline	is_cancelled:N	is_closed:N	professor1:Linda J. Colley	professor2:	professor3:	pid1:960019828	pid2:	pid3:	cid:003411	
dep1:HIS	num1:343	dep2:CLA	num2:343	blank:	dr:HA	title:The Civilization of the Early Middle Ages	is_cancelled:N	is_closed:N	professor1:Angela B. Gleason	professor2:	professor3:	pid1:960226143	pid2:	pid3:	cid:003385	
dep1:HIS	num1:360	dep2:	num2:	blank:	dr:HA	title:Imperial Russia, 1700-1917	is_cancelled:N	is_closed:N	professor1:Ekaterina Pravilova	professor2:	professor3:	pid1:960223706	pid2:	pid3:	cid:003401	
dep1:HIS	num1:573	dep2:	num2:	blank:	dr:	title:Readings in American Legal History, 1607-1977	is_cancelled:N	is_closed:N	professor1:Hendrik A. Hartog	professor2:	professor3:	pid1:010027531	pid2:	pid3:	cid:003562	
dep1:HIS	num1:503	dep2:	num2:	blank:	dr:	title:Slave Emancipation: The United States in Hemispheric Perspective	is_cancelled:N	is_closed:N	professor1:Stephanie McCurry	professor2:	professor3:	pid1:960064167	pid2:	pid3:	cid:010365	
dep1:HIS	num1:563	dep2:	num2:	blank:	dr:	title:20th Century European History	is_cancelled:N	is_closed:N	professor1:Jan T. Gross	professor2:Stephen Kotkin	professor3:	pid1:960035004	pid2:010012284	pid3:	cid:003552	
dep1:HIS	num1:550	dep2:	num2:	blank:	dr:	title:The Social History of Ideas in 18th-Century Europe	is_cancelled:N	is_closed:N	professor1:Robert C. Darnton	professor2:	professor3:	pid1:010004471	pid2:	pid3:	cid:003539	
dep1:HIS	num1:472	dep2:	num2:	blank:	dr:HA	title:The United States in the Age of Jefferson	is_cancelled:N	is_closed:N	professor1:Barbara B. Oberg	professor2:	professor3:	pid1:110097707	pid2:	pid3:	cid:010364	
dep1:HIS	num1:463	dep2:ECS	num2:463	blank:	dr:HA	title:Intellectuals and Politics in the Twentieth Century	is_cancelled:N	is_closed:N	professor1:Anson G. Rabinbach	professor2:Jan T. Gross	professor3:	pid1:010036980	pid2:960035004	pid3:	cid:010363	
dep1:HIS	num1:437	dep2:HLS	num2:437	blank:	dr:HA	title:Byzantium in the 10th Century: The Age of Reconquest	is_cancelled:N	is_closed:N	professor1:John F. Haldon	professor2:	professor3:	pid1:960054137	pid2:	pid3:	cid:010362	
dep1:HIS	num1:421	dep2:	num2:	blank:	dr:HA	title:Women of the Renaissance	is_cancelled:N	is_closed:N	professor1:Sarah G. Ross	professor2:	professor3:	pid1:960000015	pid2:	pid3:	cid:010358	
dep1:HIS	num1:387	dep2:AAS	num2:367	blank:	dr:HA	title:African American History from Reconstruction to the Present	is_cancelled:N	is_closed:N	professor1:Sarah-Jane Mathieu	professor2:	professor3:	pid1:110106783	pid2:	pid3:	cid:003426	
dep1:HIS	num1:291	dep2:	num2:	blank:	dr:HA	title:The Scientific Revolution and European Order, 1500-1750	is_cancelled:N	is_closed:N	professor1:Michael S. Mahoney	professor2:	professor3:	pid1:010000773	pid2:	pid3:	cid:003348	
dep1:HIS	num1:385	dep2:	num2:	blank:	dr:HA	title:The Role of Law in American Society	is_cancelled:N	is_closed:N	professor1:Hendrik A. Hartog	professor2:	professor3:	pid1:010027531	pid2:	pid3:	cid:003424	
dep1:HIS	num1:293	dep2:	num2:	blank:	dr:HA	title:Science in a Global Context: 15th to 20th Century	is_cancelled:N	is_closed:N	professor1:D. Graham Burnett	professor2:	professor3:	pid1:000260510	pid2:	pid3:	cid:008850	
dep1:HIS	num1:280	dep2:	num2:	blank:	dr:HA	title:Approaches to American History	is_cancelled:N	is_closed:N	professor1:Daniel T. Rodgers	professor2:James A. Dun	professor3:	pid1:010003465	pid2:710069637	pid3:	cid:003346	
dep1:HIS	num1:282	dep2:EAS	num2:282	blank:	dr:HA	title:Approaches to Asian History	is_cancelled:N	is_closed:N	professor1:Sheldon M. Garon	professor2:	professor3:	pid1:010004330	pid2:	pid3:	cid:009592	
dep1:HLS	num1:102	dep2:MOG	num2:102	blank:	dr:	title:Elementary Modern Greek II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:005100	
dep1:HLS	num1:107	dep2:MOG	num2:107	blank:	dr:	title:Advanced Modern Greek	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:005102	
dep1:HLS	num1:361	dep2:COM	num2:369	blank:	dr:LA	title:Special Topics in Modern Greek Civilization	is_cancelled:N	is_closed:N	professor1:Efthymia Rentzou	professor2:	professor3:	pid1:960039380	pid2:	pid3:	cid:005111	
dep1:HOS	num1:599	dep2:HIS	num2:599	blank:	dr:	title:Special Topics in the History of Science	is_cancelled:N	is_closed:N	professor1:Michael D. Gordin	professor2:Eileen A. Reeves	professor3:	pid1:960007441	pid2:010043450	pid3:	cid:004537	
dep1:HUM	num1:496	dep2:MUS	num2:496	blank:	dr:LA	title:Making Music for Dance	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:003862	
dep1:HUM	num1:219	dep2:	num2:	blank:	dr:EC	title:From the Renaissance to the Modern Period: History, Philosophy, and Religion	is_cancelled:N	is_closed:N	professor1:Bianca F. Calabresi	professor2:Christopher P. Bush	professor3:Constanze Magdalene Güthenke	pid1:960049896	pid2:960034729	pid3:960021959	cid:003781	
dep1:HUM	num1:499	dep2:THR	num2:499	blank:	dr:LA	title:Theatre for One	is_cancelled:N	is_closed:N	professor1:Michael W. Cadden	professor2:Christine E. Jones	professor3:	pid1:010003374	pid2:610089804	pid3:	cid:003865	
dep1:HUM	num1:207	dep2:COM	num2:207	blank:	dr:LA	title:The Bible as Literature	is_cancelled:N	is_closed:N	professor1:Esther H. Schor	professor2:	professor3:	pid1:010000769	pid2:	pid3:	cid:003825	
dep1:HUM	num1:218	dep2:	num2:	blank:	dr:LA	title:From the Renaissance to the Modern Period: Literature and the Arts	is_cancelled:N	is_closed:N	professor1:Bianca F. Calabresi	professor2:Thomas D. Kaufmann	professor3:Claudia   Brodsky Lacour	pid1:960049896	pid2:010000666	pid3:010000788	cid:003780	
dep1:HUM	num1:234	dep2:EAS	num2:234	blank:	dr:EM	title:East Asian Humanities: The Classical Traditions	is_cancelled:N	is_closed:N	professor1:Andrew H. Plaks	professor2:	professor3:	pid1:010000768	pid2:	pid3:	cid:010036	
dep1:ITA	num1:102	dep2:	num2:	blank:	dr:	title:Beginner's Italian II	is_cancelled:N	is_closed:N	professor1:Simone Marchesi	professor2:	professor3:	pid1:710077425	pid2:	pid3:	cid:003898	
dep1:ITA	num1:310	dep2:VIS	num2:443	blank:	dr:LA	title:Topics in Modern Italian Cinema	is_cancelled:N	is_closed:N	professor1:Gaetana Marrone-Puglia	professor2:	professor3:	pid1:010003992	pid2:	pid3:	cid:003913	
dep1:ITA	num1:309	dep2:	num2:	blank:	dr:LA	title:Topics in Contemporary Italian Civilization	is_cancelled:N	is_closed:N	professor1:Fiorenza A. Weinapple	professor2:	professor3:	pid1:010027558	pid2:	pid3:	cid:003912	
dep1:ITA	num1:319	dep2:	num2:	blank:	dr:LA	title:The Literature of Gastronomy	is_cancelled:N	is_closed:N	professor1:Pietro Frassica	professor2:	professor3:	pid1:010000087	pid2:	pid3:	cid:009280	
dep1:ITA	num1:304	dep2:MED	num2:304	blank:	dr:LA	title:Dante's "Purgatorio" and "Paradiso	is_cancelled:N	is_closed:N	professor1:Simone Marchesi	professor2:	professor3:	pid1:710077425	pid2:	pid3:	cid:006205	
dep1:ITA	num1:1027	dep2:	num2:	blank:	dr:	title:Intensive Intermediate and Advanced Italian	is_cancelled:N	is_closed:N	professor1:Fiorenza A. Weinapple	professor2:	professor3:	pid1:010027558	pid2:	pid3:	cid:003899	
dep1:ITA	num1:208	dep2:	num2:	blank:	dr:	title:Introduction to Italy Today	is_cancelled:N	is_closed:N	professor1:Pietro Frassica	professor2:	professor3:	pid1:010000087	pid2:	pid3:	cid:003904	
dep1:JDS	num1:315	dep2:WOM	num2:310	blank:	dr:SA	title:The Family in Jewish Tradition	is_cancelled:N	is_closed:N	professor1:Ruth K. Westheimer	professor2:	professor3:	pid1:020072625	pid2:	pid3:	cid:008802	
dep1:JDS	num1:316	dep2:CHV	num2:316	blank:	dr:EM	title:The Ten Commandments in Modern America	is_cancelled:N	is_closed:N	professor1:Jenna Weissman-Joselit	professor2:	professor3:	pid1:010027379	pid2:	pid3:	cid:010337	
dep1:JDS	num1:345	dep2:REL	num2:345	blank:	dr:HA	title:Eye-For-An-Eye": The Nature of Law, Justice, and Legal Literature in the Bible & Ancient Near East	is_cancelled:N	is_closed:N	professor1:Simeon B. Chavel	professor2:	professor3:	pid1:960232917	pid2:	pid3:	cid:010335	
dep1:JDS	num1:381	dep2:REL	num2:381	blank:	dr:HA	title:The Biblical King David - Between Myth and History	is_cancelled:N	is_closed:N	professor1:Simeon B. Chavel	professor2:	professor3:	pid1:960232917	pid2:	pid3:	cid:010334	
dep1:JPN	num1:102	dep2:	num2:	blank:	dr:	title:Elementary Japanese II	is_cancelled:N	is_closed:N	professor1:Kyoko M. Loetscher	professor2:	professor3:	pid1:960024071	pid2:	pid3:	cid:003925	
dep1:JPN	num1:306	dep2:	num2:	blank:	dr:	title:Integrative Advanced Japanese II	is_cancelled:N	is_closed:N	professor1:Yukari Tokumasu	professor2:	professor3:	pid1:960050219	pid2:	pid3:	cid:003933	
dep1:JPN	num1:402	dep2:	num2:	blank:	dr:	title:Readings in Modern Japanese II	is_cancelled:N	is_closed:N	professor1:Seiichi Makino	professor2:	professor3:	pid1:010020384	pid2:	pid3:	cid:003935	
dep1:JPN	num1:302	dep2:	num2:	blank:	dr:	title:Advanced Japanese II	is_cancelled:N	is_closed:N	professor1:Tomoko Shibata	professor2:	professor3:	pid1:960064150	pid2:	pid3:	cid:003931	
dep1:JPN	num1:107	dep2:	num2:	blank:	dr:	title:Intermediate Japanese II	is_cancelled:N	is_closed:N	professor1:Keiko Kuriyama	professor2:Kyoko M. Loetscher	professor3:	pid1:960020189	pid2:960024071	pid3:	cid:003927	
dep1:JRN	num1:440	dep2:	num2:	blank:	dr:LA	title:The Literature of Fact	is_cancelled:N	is_closed:N	professor1:Mark Feeney	professor2:	professor3:	pid1:960192944	pid2:	pid3:	cid:003851	
dep1:JRN	num1:445	dep2:	num2:	blank:	dr:SA	title:Investigative Journalism	is_cancelled:N	is_closed:N	professor1:Walt Bogdanich	professor2:	professor3:	pid1:960192955	pid2:	pid3:	cid:003856	
dep1:JRN	num1:448	dep2:	num2:	blank:	dr:EM	title:The Media and Social Issues	is_cancelled:N	is_closed:N	professor1:Martha Mendoza	professor2:	professor3:	pid1:960192951	pid2:	pid3:	cid:003859	
dep1:JRN	num1:449	dep2:	num2:	blank:	dr:SA	title:International News	is_cancelled:N	is_closed:N	professor1:Rose Tang	professor2:	professor3:	pid1:960192943	pid2:	pid3:	cid:009382	
dep1:JRN	num1:452	dep2:	num2:	blank:	dr:SA	title:Journalism on the Screen	is_cancelled:N	is_closed:N	professor1:Lisa R. Cohen	professor2:	professor3:	pid1:960192957	pid2:	pid3:	cid:008624	
dep1:KOR	num1:402	dep2:	num2:	blank:	dr:LA	title:Contemporary Korean Language and Culture II	is_cancelled:N	is_closed:N	professor1:Gwee-Sook Kim	professor2:	professor3:	pid1:010020428	pid2:	pid3:	cid:010261	
dep1:KOR	num1:107	dep2:	num2:	blank:	dr:	title:Intermediate Korean II	is_cancelled:N	is_closed:N	professor1:Joowon Suh	professor2:	professor3:	pid1:960037893	pid2:	pid3:	cid:004881	
dep1:KOR	num1:302	dep2:	num2:	blank:	dr:	title:Advanced Korean II	is_cancelled:N	is_closed:N	professor1:Joowon Suh	professor2:	professor3:	pid1:960037893	pid2:	pid3:	cid:004883	
dep1:KOR	num1:102	dep2:	num2:	blank:	dr:	title:Elementary Korean II	is_cancelled:N	is_closed:N	professor1:Gwee-Sook Kim	professor2:	professor3:	pid1:010020428	pid2:	pid3:	cid:004879	
dep1:LAS	num1:402	dep2:HIS	num2:471	blank:	dr:HA	title:Latin American Studies Seminar	is_cancelled:N	is_closed:N	professor1:Jorge L. Giovannetti	professor2:	professor3:	pid1:960225988	pid2:	pid3:	cid:004383	
dep1:LAS	num1:406	dep2:HIS	num2:412	blank:	dr:HA	title:Brazil: Culture, Society, Politics (1930-1980)	is_cancelled:N	is_closed:N	professor1:Paulo R. Fontes	professor2:	professor3:	pid1:960224340	pid2:	pid3:	cid:010250	
dep1:LAT	num1:102	dep2:	num2:	blank:	dr:	title:Beginner's Latin Continued: Basic Prose	is_cancelled:N	is_closed:N	professor1:Spencer E. Cole	professor2:	professor3:	pid1:960231338	pid2:	pid3:	cid:003945	
dep1:LAT	num1:330	dep2:	num2:	blank:	dr:LA	title:Cicero	is_cancelled:N	is_closed:N	professor1:Spencer E. Cole	professor2:	professor3:	pid1:960231338	pid2:	pid3:	cid:003968	
dep1:LAT	num1:108	dep2:	num2:	blank:	dr:	title:The Origins of Rome: Livy and Vergil	is_cancelled:N	is_closed:N	professor1:Harriet I. Flower	professor2:	professor3:	pid1:960034434	pid2:	pid3:	cid:003952	
dep1:LAT	num1:203	dep2:	num2:	blank:	dr:LA	title:Introduction to Augustan Literature	is_cancelled:N	is_closed:N	professor1:Mark Buchan	professor2:	professor3:	pid1:610106804	pid2:	pid3:	cid:003953	
dep1:LAT	num1:335	dep2:	num2:	blank:	dr:LA	title:Roman Literature: Selected Author or Authors	is_cancelled:N	is_closed:N	professor1:Janet M. Martin	professor2:	professor3:	pid1:010004112	pid2:	pid3:	cid:003973	
dep1:LAT	num1:103	dep2:	num2:	blank:	dr:	title:Latin:  An Intensive Introduction	is_cancelled:N	is_closed:N	professor1:Joshua T. Katz	professor2:	professor3:	pid1:410076165	pid2:	pid3:	cid:009974	
dep1:LIN	num1:412	dep2:	num2:	blank:	dr:EC	title:Advanced Syntax	is_cancelled:N	is_closed:N	professor1:Robert A. Freidin	professor2:	professor3:	pid1:010004670	pid2:	pid3:	cid:004339	
dep1:LIN	num1:201	dep2:ENG	num2:213	blank:	dr:EC	title:Introduction to Language and Linguistics	is_cancelled:N	is_closed:N	professor1:Robert A. Freidin	professor2:	professor3:	pid1:010004670	pid2:	pid3:	cid:004322	
dep1:LIN	num1:302	dep2:	num2:	blank:	dr:EC	title:Syntax	is_cancelled:N	is_closed:N	professor1:Robert A. Freidin	professor2:	professor3:	pid1:010004670	pid2:	pid3:	cid:004329	
dep1:LIN	num1:315	dep2:	num2:	blank:	dr:EC	title:Linguistics and Second Language Acquisition	is_cancelled:N	is_closed:N	professor1:Marguerite A. Browning	professor2:	professor3:	pid1:010019249	pid2:	pid3:	cid:004335	
dep1:LIN	num1:325	dep2:	num2:	blank:	dr:EC	title:Language, Culture, and Communication	is_cancelled:N	is_closed:N	professor1:Mirjam Fried	professor2:	professor3:	pid1:910109074	pid2:	pid3:	cid:010331	
dep1:LIN	num1:225	dep2:	num2:	blank:	dr:QR	title:Experimental Syntax	is_cancelled:N	is_closed:N	professor1:Robert A. Freidin	professor2:	professor3:	pid1:010004670	pid2:	pid3:	cid:010338	
dep1:LIN	num1:215	dep2:	num2:	blank:	dr:EC	title:Linguistics and Language Acquisition	is_cancelled:N	is_closed:N	professor1:Adele E. Goldberg	professor2:	professor3:	pid1:960049766	pid2:	pid3:	cid:004324	
dep1:MAE	num1:502	dep2:APC	num2:506	blank:	dr:	title:Mathematical Methods of Engineering Analysis II	is_cancelled:N	is_closed:N	professor1:Philip J. Holmes	professor2:	professor3:	pid1:010050442	pid2:	pid3:	cid:008211	
dep1:MAE	num1:530	dep2:	num2:	blank:	dr:	title:Advanced Topics in Applied Physics II	is_cancelled:N	is_closed:N	professor1:Edgar Y. Choueiri	professor2:	professor3:	pid1:010020105	pid2:	pid3:	cid:008274	
dep1:MAE	num1:529	dep2:	num2:	blank:	dr:	title:Advanced Topics in Applied Physics I	is_cancelled:N	is_closed:N	professor1:Edgar Y. Choueiri	professor2:	professor3:	pid1:010020105	pid2:	pid3:	cid:008220	
dep1:MAE	num1:399	dep2:EGR	num2:399	blank:	dr:ST	title:Faster & Higher: The Romance and Reality of Space Flight	is_cancelled:N	is_closed:N	professor1:Roger C. Burk	professor2:	professor3:	pid1:960197488	pid2:	pid3:	cid:010303	
dep1:MAE	num1:224	dep2:	num2:	blank:	dr:ST	title:Integrated Engineering Science Laboratory	is_cancelled:N	is_closed:N	professor1:Syed S. Zaidi	professor2:Daniel M. Nosenchuck	professor3:	pid1:910092686	pid2:010000893	pid3:	cid:008838	
dep1:MAE	num1:222	dep2:CEE	num2:208	blank:	dr:	title:Mechanics of Fluids	is_cancelled:N	is_closed:N	professor1:Alexander J. Smits	professor2:	professor3:	pid1:010001306	pid2:	pid3:	cid:002325	
dep1:MAE	num1:206	dep2:	num2:	blank:	dr:QR	title:Introduction to Engineering Dynamics	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:002322	
dep1:MAE	num1:570	dep2:	num2:	blank:	dr:	title:Advanced Topics in Materials and Mechanical Systems II	is_cancelled:N	is_closed:N	professor1:Craig B. Arnold	professor2:	professor3:	pid1:960034547	pid2:	pid3:	cid:008266	
dep1:MAE	num1:305	dep2:MAT	num2:301	blank:	dr:QR	title:Mathematics in Engineering I	is_cancelled:N	is_closed:N	professor1:Luigi Martinelli	professor2:	professor3:	pid1:010002910	pid2:	pid3:	cid:002329	
dep1:MAE	num1:332	dep2:	num2:	blank:	dr:	title:Aircraft Design	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:002340	
dep1:MAE	num1:442D	dep2:	num2:	blank:	dr:	title:Senior Thesis with Design	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:009389	
dep1:MAE	num1:442	dep2:	num2:	blank:	dr:	title:Senior Thesis	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:009387	
dep1:MAE	num1:440D	dep2:	num2:	blank:	dr:	title:Senior Project with Design	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:009386	
dep1:MAE	num1:440	dep2:	num2:	blank:	dr:	title:Senior Project	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:009385	
dep1:MAE	num1:433	dep2:	num2:	blank:	dr:	title:Automatic Control Systems	is_cancelled:N	is_closed:N	professor1:Clarence W. Rowley	professor2:Michael G. Littman	professor3:	pid1:000485459	pid2:010001172	pid3:	cid:002363	
dep1:MAE	num1:426	dep2:	num2:	blank:	dr:	title:Rocket and Air-Breathing Propulsion Technology	is_cancelled:N	is_closed:N	professor1:Yiguang Ju	professor2:	professor3:	pid1:410092674	pid2:	pid3:	cid:009491	
dep1:MAE	num1:423	dep2:	num2:	blank:	dr:	title:Heat Transfer	is_cancelled:N	is_closed:N	professor1:Frederick L. Dryer	professor2:	professor3:	pid1:010000411	pid2:	pid3:	cid:002354	
dep1:MAE	num1:412	dep2:	num2:	blank:	dr:	title:Microprocessors for Measurement and Control	is_cancelled:N	is_closed:N	professor1:Michael G. Littman	professor2:	professor3:	pid1:010001172	pid2:	pid3:	cid:002351	
dep1:MAE	num1:344	dep2:	num2:	blank:	dr:	title:Introduction to Bioengineering and Medical Devices	is_cancelled:N	is_closed:N	professor1:Winston O. Soboyejo	professor2:	professor3:	pid1:810098305	pid2:	pid3:	cid:008599	
dep1:MAE	num1:340D	dep2:	num2:	blank:	dr:	title:Independent Work with Design	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:002347	
dep1:MAE	num1:340	dep2:	num2:	blank:	dr:	title:Independent Work	is_cancelled:N	is_closed:N	professor1:N. J. Kasdin	professor2:	professor3:	pid1:000105845	pid2:	pid3:	cid:002345	
dep1:MAE	num1:328	dep2:ENV	num2:328	blank:	dr:	title:Energy for a Greenhouse-Constrained World	is_cancelled:N	is_closed:N	professor1:Robert H. Socolow	professor2:	professor3:	pid1:010000268	pid2:	pid3:	cid:002358	
dep1:MAE	num1:322	dep2:	num2:	blank:	dr:	title:Mechanical Design	is_cancelled:N	is_closed:N	professor1:Daniel M. Nosenchuck	professor2:	professor3:	pid1:010000893	pid2:	pid3:	cid:002333	
dep1:MAE	num1:306	dep2:MAT	num2:302	blank:	dr:	title:Mathematics in Engineering II	is_cancelled:N	is_closed:N	professor1:Luigi Martinelli	professor2:Fumin Zhang	professor3:	pid1:010002910	pid2:960055603	pid3:	cid:002330	
dep1:MAE	num1:514	dep2:	num2:	blank:	dr:	title:Master of Engineering Independent Project II	is_cancelled:N	is_closed:N	professor1:Luigi Martinelli	professor2:	professor3:	pid1:010002910	pid2:	pid3:	cid:008215	
dep1:MAE	num1:533	dep2:	num2:	blank:	dr:	title:Rocket and Air-Breathing Propulsion Technology	is_cancelled:N	is_closed:N	professor1:Yiguang Ju	professor2:	professor3:	pid1:410092674	pid2:	pid3:	cid:002435	
dep1:MAE	num1:546	dep2:	num2:	blank:	dr:	title:Optimal Control and Estimation	is_cancelled:N	is_closed:N	professor1:Robert F. Stengel	professor2:	professor3:	pid1:010001257	pid2:	pid3:	cid:002427	
dep1:MAE	num1:557	dep2:	num2:	blank:	dr:	title:Simulation and Modeling of Fluid Flows	is_cancelled:N	is_closed:N	professor1:Pino   Martin	professor2:	professor3:	pid1:960007574	pid2:	pid3:	cid:009311	
dep1:MAE	num1:512	dep2:	num2:	blank:	dr:	title:Experimental Methods II	is_cancelled:N	is_closed:N	professor1:Richard B. Miles	professor2:	professor3:	pid1:010004598	pid2:	pid3:	cid:002388	
dep1:MAE	num1:598	dep2:	num2:	blank:	dr:	title:Graduate Seminar in Mechanical & Aerospace Engineering	is_cancelled:N	is_closed:N	professor1:Edgar Y. Choueiri	professor2:	professor3:	pid1:010020105	pid2:	pid3:	cid:002445	
dep1:MAE	num1:552	dep2:	num2:	blank:	dr:	title:Viscous Flows and Boundary Layers	is_cancelled:N	is_closed:N	professor1:Garry L. Brown	professor2:	professor3:	pid1:010019351	pid2:	pid3:	cid:002401	
dep1:MAE	num1:532	dep2:	num2:	blank:	dr:	title:Combustion Theory	is_cancelled:N	is_closed:N	professor1:Chung K. Law	professor2:	professor3:	pid1:010006054	pid2:	pid3:	cid:002442	
dep1:MAT	num1:102	dep2:	num2:	blank:	dr:QR	title:Calculus	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:004138	
dep1:MAT	num1:324	dep2:	num2:	blank:	dr:	title:Topics in Algebra	is_cancelled:N	is_closed:N	professor1:Nicholas M. Katz	professor2:	professor3:	pid1:010003554	pid2:	pid3:	cid:004187	
dep1:MAT	num1:317	dep2:	num2:	blank:	dr:QR	title:Complex Analysis with Applications	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:004180	
dep1:MAT	num1:307	dep2:	num2:	blank:	dr:	title:Combinatorial Mathematics	is_cancelled:N	is_closed:N	professor1:Benjamin Sudakov	professor2:	professor3:	pid1:110098306	pid2:	pid3:	cid:004172	
dep1:MAT	num1:312	dep2:	num2:	blank:	dr:QR	title:Mathematical Logic	is_cancelled:N	is_closed:N	professor1:Edward Nelson	professor2:	professor3:	pid1:010004063	pid2:	pid3:	cid:004175	
dep1:MAT	num1:308	dep2:ECO	num2:318	blank:	dr:	title:Theory of Games	is_cancelled:N	is_closed:N	professor1:Hale F. Trotter	professor2:	professor3:	pid1:010002604	pid2:	pid3:	cid:004173	
dep1:MAT	num1:306	dep2:COS	num2:342	blank:	dr:QR	title:Introduction to Graph Theory	is_cancelled:N	is_closed:N	professor1:Paul D. Seymour	professor2:	professor3:	pid1:610068086	pid2:	pid3:	cid:004171	
dep1:MAT	num1:215	dep2:	num2:	blank:	dr:QR	title:Analysis in a Single Variable	is_cancelled:N	is_closed:N	professor1:Daniel J. Katz	professor2:	professor3:	pid1:000638707	pid2:	pid3:	cid:004158	
dep1:MAT	num1:218	dep2:	num2:	blank:	dr:QR	title:Analysis in Several Variables	is_cancelled:N	is_closed:N	professor1:Robert C. Gunning	professor2:	professor3:	pid1:010004416	pid2:	pid3:	cid:004160	
dep1:MAT	num1:217	dep2:	num2:	blank:	dr:QR	title:Honors Linear Algebra	is_cancelled:N	is_closed:N	professor1:Claus M. Sorensen	professor2:	professor3:	pid1:960005622	pid2:	pid3:	cid:004159	
dep1:MAT	num1:405	dep2:	num2:	blank:	dr:	title:Advanced Topics in Geometry	is_cancelled:N	is_closed:N	professor1:Gang Tian	professor2:	professor3:	pid1:010006075	pid2:	pid3:	cid:004206	
dep1:MAT	num1:391	dep2:	num2:	blank:	dr:	title:Random Processes	is_cancelled:N	is_closed:N	professor1:Yakov G. Sinai	professor2:	professor3:	pid1:010020163	pid2:	pid3:	cid:004200	
dep1:MAT	num1:342	dep2:APC	num2:342	blank:	dr:QR	title:Numerical Methods	is_cancelled:N	is_closed:N	professor1:Weinan E	professor2:	professor3:	pid1:010042922	pid2:	pid3:	cid:009029	
dep1:MAT	num1:332	dep2:	num2:	blank:	dr:	title:Analysis III: Integration Theory and Hilbert Space	is_cancelled:N	is_closed:N	professor1:Igor   Rodnianski	professor2:	professor3:	pid1:810098225	pid2:	pid3:	cid:008172	
dep1:MAT	num1:330	dep2:	num2:	blank:	dr:	title:Analysis I: Fourier Series and Partial Differential Equations	is_cancelled:N	is_closed:N	professor1:Elias M. Stein	professor2:	professor3:	pid1:010000371	pid2:	pid3:	cid:004193	
dep1:MAT	num1:328	dep2:	num2:	blank:	dr:QR	title:Differential Geometry	is_cancelled:N	is_closed:N	professor1:John N. Mather	professor2:	professor3:	pid1:010004700	pid2:	pid3:	cid:004191	
dep1:MAT	num1:325	dep2:	num2:	blank:	dr:QR	title:Topology	is_cancelled:N	is_closed:N	professor1:Zoltán   Szabó	professor2:	professor3:	pid1:010007350	pid2:	pid3:	cid:004188	
dep1:MAT	num1:201	dep2:	num2:	blank:	dr:QR	title:Multivariable Calculus	is_cancelled:N	is_closed:N	professor1:Thomas Chen	professor2:	professor3:	pid1:960049721	pid2:	pid3:	cid:004149	
dep1:MAT	num1:202	dep2:	num2:	blank:	dr:QR	title:Linear Algebra with Applications	is_cancelled:N	is_closed:N	professor1:Ana   Cannas da Silva	professor2:	professor3:	pid1:960040998	pid2:	pid3:	cid:004150	
